<?xml version="1.0" encoding="UTF-8"?>Key;Name
19208;Dunlop, John Colin: The History of Fiction
19209;La Matrone d’Éphèse
19214;Adelung, Johann Christoph: Älteste Geschichte der Deutschen, ihrer Sprache und Litteratur, bis zur Völkerwanderung
19215;Lessing, Gotthold Ephraim: Sämtliche Schriften
1252;Canova, Antonio: Statue einer Tänzerin
2583;Tieck, Christian Friedrich: Bronzeplakette von August Wilhelm von Schlegel
1253;Canova, Antonio: Grabdenkmal für die Tochter des Marquis de St. Croix
1250;Canova, Antonio: Kolossalstatue Napoleons
1251;Canova, Antonio: Paris
21538;Te Deum
2580;Tieck, Christian Friedrich: Verzeichnis der antiken Bildhauerwerke des Königlichen Museums zu Berlin
1249;Canova, Antonio: Theseus, Besieger des Centaurs Pheneus
1248;Schick, Gottlieb: Apoll unter den Hirten
1246;Koch, Joseph Anton: Zeichnungen zu Dantes Inferno und Purgatorio
2577;Tieck, Christian Friedrich: Büste von August Wilhelm von Schlegel
1243;Tieck, Christian Friedrich: Büste von Johann Wolfgang von Goethe
6930;Schlegel, August Wilhelm von: An Frau von Flotow
6932;Luther, Martin: Der kleine Catechismus Lutheri oder die fünf Hauptstücke der Christlichen Lehre
5605;Deutscher Musenalmanach (hg. v. Adelbert von Chamisso und Gustav Schwab, 1833–1839)
6950;Prichard, James Cowles: Analysis of Egyptian Mythology
5620;Shakespeare, William: König Richard der zweyte [Ü: August Wilhelm von Schlegel]
2594;Žukovskij, Vasilij A.: Die drei Gürtel [Ü: Karl Gregor von Knorring]
1263;Prometheus
2595;Puškin, Aleksandr S.: Boris Godunow [Ü: Karl Gregor von Knorring]
2592;Griboedov, Aleksandr S.: Leiden durch Bildung [Ü: Karl Gregor von Knorring]
2593;Russische Bibliothek für Deutsche
21505;Graevius, Johannes Georgius: Thesaurus Antiquitatum Romanarum
1260;Schlegel, August Wilhelm von: Ritterthum und Minne
2591;Sheridan, Richard Brinsley: The School for Scandal
6949;Cestiuspyramide Rom
1258;Schilling, Diebold, der Ältere: Die große Burgunder Chronik
1259;Schlegel, August Wilhelm von: Über das Mittelalter. In: Vorlesungen über schöne Literatur und Kunst (Berlin 1801–1804)
1257;Koreff, Johann Ferdinand: (Frühlingsfantasien)
1255;Canova, Antonio: Perseus
5610;Schlegel, August Wilhelm von: Über Bürgers Werke
5613;Shakespeare, William: Dramatische Werke [Ü: August Wilhelm von Schlegel, Ludwig Tieck] (Dritte Auflage 1839ff.)
5617;Shakespeare, William: Schauspiele in 8 Bänden [Ü: Adelbert Keller, Moritz Rapp]
21511;LʼAmbigu, ou Variétés littéraires et politiques
21510;Boulenger, Jules César: De theatro, Ludisque scenicis libri duo
4300;Schelling, Friedrich Wilhelm Joseph von: Loos der Erde
5631;Zumpt, Karl Gottlob: Lateinische Grammatik
5630;Lichtwer, Magnus Gottfried: Vier Bücher aesopischer Fabeln in gebundener Schreib-Art
1274;Baader, Franz von: Schriften
21519;Histoire de l&amp;#039;Académie Royale des Inscriptions et Belles-Lettres
1275;Schelling, Friedrich Wilhelm Joseph von: Über das Verhältnis der bildenden Künste zur Natur
1273;Bibliothèque Britannique XXXV
21518;Ficoroni, Francesco deʼ: Le maschere sceniche e le figure comiche dʼantichi romani
21516;Berger, Christoph Heinrich von: Commentatio de personis vulgo larvis seu mascheris
1271;Anzeiger für Litteratur, Kunst und Theater (Beilage zum Prometheus)
21513;Mariscotti, Agesilao: De personis, et larvis
2599;Staegemann, Friedrich August von: Erinnerungen an Elisabeth
2596;Bernhardi, Felix Theodor von: La Russie et la Pologne
5621;Shakespeare, William: König Johann [Ü: August Wilhelm von Schlegel]
5626;Schlegel, August Wilhelm von: Untergang der Ideen, Wissenschaftlicher Zustand: Geschichte, Philologie, physikalische Wissenschaften [...]. In: Vorlesungen über schöne Literatur und Kunst (Berlin 1801–1804)
6957;Schlegel, August Wilhelm von: Vorrede (?)
5628;Schlegel, August Wilhelm von: Zustand der Litteratur bei den übrigen gebildete Nationen. Zustand der schönen Künste. Uebergang zur Charaktersitik des Zeitalters überhaupt [...]. In: Vorlesungen über schöne Literatur und Kunst (Berlin 1801–1804)
5627;Schlegel, August Wilhelm von: Begebenheiten, welche das Zeitalter hauptsächlich bestimmt haben. Reformation. Buchdruckerkunst. Geist der mordernen Kritik [...]. In: Vorlesungen über schöne Literatur und Kunst (Berlin 1801–1804)
5640;Plautus, Titus Maccius: Comoediae cum selectis variorum notis et novis commentariis, curante J. Naudet
4311;Fichte, Johann Gottlieb: Sonnenklarer Bericht an das größere Publikum über das eigentliche Wesen der neuesten Philosophie
4310;Fichte, Johann Gottlieb: Antwortschreiben an Herrn Professor Reinhold auf dessen Sendschreiben an den erstern
1283;Schlegel, Friedrich von: Die Zwerge
1281;Schlegel, Friedrich von: Das klare Geheimnis
1282;Schlegel, Friedrich von: Proben der neuesten Poesie
1280;Schlegel, Friedrich von: Spanisch
4309;Parny, Évariste: La Guerre des Dieux anciens et modernes
1278;Schlegel, Friedrich von: Griechisch
1279;Schlegel, Friedrich von: Altdeutsch
5633;Passow, Franz: Handwörterbuch der griechischen Sprache
4302;Ramler, Karl Wilhelm: Ino
5632;Buttmann, Philipp: Ausführliche griechische Sprachlehre
4301;Schelling, Friedrich Wilhelm Joseph von: Thier und Pflanze
5635;Jacobs, Friedrich: Elementarbuch der griechischen Sprache für Anfänger und Geübtere
4304;Schlegel, August Wilhelm von: Fortunat
5634;Schneider, Johann Gottlob: Kritisches griechisch-deutsches Handwörterbuch
4305;Schlegel, August Wilhelm von: Bürger
5638;Schmid, Nicolaus Ehrenreich Anton: Von den Weltkörpern
4320;Hagedorn, Friedrich von: Johann der Seifensieder
5651;Shakespeare, William: Der Kaufmann von Venedig [Ü: August Wilhelm von Schlegel]
5650;Shakespeare, William: Der Sturm [Ü: August Wilhelm von Schlegel]
6983;Becker, Karl Ferdinand: Die deutsche Wortbildung oder die organische Entwickelung der deutschen Sprache in der Ableitung
4322;Kalender auf das Jahr 1801
5652;Shakespeare, William: Wie es euch gefällt [Ü: August Wilhelm von Schlegel, Caroline von Schelling]
1296;Kalkreuth, Heinrich W. von: Die Idee
1297;Schlegel, Dorothea von: Lothaire et Maller [Ü: Matthias Albrecht de Staël-Holstein]
1294;Cervantes Saavedra, Miguel de: Numacia [Ü: Friedrich de La Motte-Fouqué]
1292;Gozzi, Carlo: Opere
1293;Cervantes Saavedra, Miguel de: El cerco de Numancia
5644;Bibliotheca classica latina sive collectio auctorum classicorum latinorum cum notis et indicibus
6974;Schlegel, August Wilhelm von: (Französische Depesche?)
5643;Plinius Secundus, Gaius: Historiae Naturalis
4312;Philosophisches Journal
6976;Calker, Johann Friedrich August van: Denklehre oder Logik und Dialektik nebst einem Abriss der Geschichte und Literatur derselben
5646;Spohn, Friedrich August Wilhelm: De lingua et literis veterum Aegyptiorum [...]
5648;Seyffarth, Gustav: Rudimenta Hieroglyphices
5662;Wilkins, Charles: Bhagavat-geeta, or Dialogues of Kreeshna and Arjoon
4333;Schlegel, August Wilhelm von: Die Spindel
4332;Macpherson, James: Ossian
6995;Maxima Bibliotheca Veterum Patrum
5663;Zeitschrift für spekulative Physik
3001;Shakespeare, William: König Heinrich der Vierte [Ü: August Wilhelm von Schlegel]
3002;Berlinisches Archiv der Zeit und ihres Geschmacks
3000;Bernhardi, August Ferdinand: Herder, Johann Gottfried von: Verstand und Erfahrung. Eine Metakritik zur Kritik der reinen Vernunft (Rezension)
6986;Spenersche Zeitung
4328;Schlegel, August Wilhelm von: Macbeth für das weimarische Hoftheater eingerichtet von Schiller
5658;Ġāzi-’d-Dīn Ḥaidar, Oudh, Nawab: Haft Qulzum
4327;Pigault-Lebrun: Der kleine Matrose
12677;Loebell, Johann Wilhelm: Commentatio de origine Marchiae Brandenburgicae
22009;Iulius Valerius, Alexander Polemius: Historia Alexandri Magni
5671;Ley, Franz: Fata et conditio aegypti sub imperio persarum
8700;Goethe, Johann Wolfgang von: Das Wiedersehn
12682;Mackintosh, James: History of the Revolution in England in 1688
5673;Moreto, Agustín: Comedias
4341;Plato: Platons Republik oder Republik vom Gerechten [Ü: Friedrich Karl Wolff]
12681;Suśruta: Samhitā
5675;Conti, Giovanni Battista (Hg.): Collección de Poesías Castellanas, traducidas en verso toscano
4344;Tieck, Ludwig: Volksmährchen von Peter Leberecht
5674;Johnson, Samuel; Steevens, George: Supplement to the edition of Shakespeareʼs plays
3012;Schlegel, August Wilhelm von: Johannes in der Wüste
3013;Schlegel, August Wilhelm von: Mater dolorosa
3010;Schlegel, August Wilhelm von: Die heiligen drey Könige
3011;Schlegel, August Wilhelm von: Die heilige Familie
3009;Schlegel, August Wilhelm von: Christi Geburt
3008;Schlegel, August Wilhelm von: Der englische Gruß
3005;Schlegel, August Wilhelm von: Abschied von der ALZ
3006;Schlegel, August Wilhelm von: Rezensionen
3003;Cramer, Carl Gottlob: Schattenspiele
405;Schlegel, Friedrich von: Notizhefte
404;Schlegel, Dorothea von: Lother und Maller eine Rittergeschichte
5665;Preußischer Korrespondent
4337;Vergilius Maro, Publius: Aeneis [Ü: Johann Heinrich Voß]
6998;Xenophon: Anabasis
5667;Besser, Johann von: Werke
12683;Vitoria, Francisco de: Werke
4336;Beyträge zur leichtern Uebersicht des Zustandes der Philosophie beym Anfange des 19. Jahrhunderts
4350;Brentano, Clemens: Ponce de Leon
19286;Das helden buch mit synen figuren
20275;Goethe, Johann Wolfgang von: Faust. The Second Part [Ü: Jonathan Birch]
8711;Wieland, Christoph Martin: Ein Wort über Herders Metakritik zur Kritik der reinen Vernunft
20276;Goethe, Johann Wolfgang von: Faust. The First Part [Ü: Jonathan Birch]
20273;Talvj: Die Unächtheit der Lieder Ossian’s und des Macpherson’schen Ossian’s insbesondere
5686;Civilistisches Magazin
20274;Goethe, Johann Wolfgang von: Faust [Ü: Jonathan Birch]
19282;Oberlin, Jeremias Jacob (Hg.): Diatribe de Conrado Herbipolita, vulgo Meister Kuonze von Würzburg
3023;Vega Carpio, Lope Félix de: Obras
3024;Cervantes Saavedra, Miguel de: Viaje del Parnaso
3021;Guarini, Battista: Rime
19285;Schubert, Gotthilf Heinrich von: Ahndungen einer allgemeinen Geschichte des Lebens
3022;Vida de Lazarillo de Tormes y de sus fortunas y adversidades
3020;Vega Carpio, Lope Félix de: Las comedias
3018;Gries, Johann Diederich: Die heiligen drei Könige, an Caroline, mit einem Pack Göttinger Würste
12658;Houben, Philipp; Fiedler, Franz: Denkmaeler von Castra Vetera und Colonia Traiana in Ph. Houbenʼs Antiquarium zu Xanten
3016;Schlegel, August Wilhelm von: In unbewahrter Jugend frischer Blüthe
3017;Brachmann Louise: Gedichte
414;Latini, Brunetto: Il Tesoro
3014;Schlegel, August Wilhelm von: Die Himmelfahrt der Jungfrau
3015;Schlegel, August Wilhelm von: Die Mutter Gottes in der Herrlichkeit
413;Braga und Hermode oder Neues Magazin für die vaterländischen Alterthümer der Sprache, Kunst und Sitten
12653;Jameson, Anna: Shakespeareʼs Frauengestalten [Ü: Levin Ludwig Schücking]
8704;Tressan, Louis Élisabeth de La Vergne de: Corps d’extraits des romans de chevalerie
8703;Bibliothèque universelle des romans
4345;Frankenthalischer Lust-Garten, das ist: beschreibung der Wallfahrt zu denen vierzehn Hailigen Noth-Helfern, die in den Kayserl. Hoch-Stifft Bamberg gelegen, und dem Closter Langheim des Heil. Cisterciensen Ordens einverleibt
12652;Māgha: Śiśupālavadha
5676;Shakespeare, William: The Works of Shakespeare with the Corrections and Illustrations of Various Commentators
8702;Goethe, Johann Wolfgang von: Der Chinese in Rom
12651;Groeben, Carl von der: (Zeichnung von Albertine Ida Gustavine de Broglie)
418;Schlegel, Friedrich von: Gesang der Erinnerung
8701;Goethe, Johann Wolfgang von: Episteln
4347;Lessing, Gotthold Ephraim: Laokoon
417;Schlegel, Friedrich von: Am Rheine
8708;Anonymus: Schreiben eines Ungenannten an die Herausgeber der Allgemeinen Literatur-Zeitung
12656;Bhaṭṭi: Rāvaṇavadha
4349;Brown, John: Elementa medicinae
419;Schlegel, Friedrich von: Mahomets Flucht
8706;Aretino, Pietro: Sonette
12655;Schütz, Karl: The Mahábhárata: an epic poem, written by the celebrated Veda Vyása Rishi (1834–39); Milman, Henry Hart: Nala and Damayanti and other poems translated from the Sanscrit into English verse [...] (Rezension)
12654;Jameson, Anna: Characteristics of the female characters of Shakespeare
4360;Novalis: Bergmanns-Leben
20288;Lassen, Christian: Die Altpersischen Keil-Inschriften von Persepolis
5693;Oelrichs, Johann Georg Arnold: Commentarii de scriptoribus ecclesiae Latinae priorum VI saeculorum
4362;Schlegel, August Wilhelm von: Die Tragiker
20289;Lassen, Christian: Institutiones linguae Pracriticae
4361;Novalis: Lob des Weins
5692;Oelrichs, Johann Georg Arnold: Commentatio de doctrina Platonis de Deo
8722;Kotzebue, August von: Bayard
4364;Schlegel, August Wilhelm von: Skolion
8721;Kotzebue, August von: Gustav Wasa
4363;Schlegel, August Wilhelm von: Studium des Alterthums
8720;Bernhardi, August Ferdinand: Die gelehrte Gesellschaft
4366;Schlegel, August Wilhelm von: Hymnen nach dem Lateinischen
4365;Schlegel, August Wilhelm von: Todten-Opfer
3034;Vega Carpio, Lope Félix de: La traición bien acertada
19294;Grabener, Christian Gottfried: De libro heroico
3035;Vega Carpio, Lope Félix de: El hijo de Reduan
3032;Vega Carpio, Lope Félix de: El cerco de Santa Fe
3033;Vega Carpio, Lope Félix de: Vida y muerte de Bamba
19296;Heidelbergische Jahrbücher der Literatur. 1. Abtheilung: Theologie, Philosophie und Pädagogik / Heidelbergische Jahbücher der Literatur für Theologie, Philosophie und Pädagogik (1808–1810)
3030;Vega Carpio, Lope Félix de: Carlos el perseguido
19290;Pantaleon, Heinrich: Teutscher Nation Heldenbuch
3031;Vega Carpio, Lope Félix de: Los donaires de Matico
3027;Rojas, Fernando de: La Celestina
3025;Vega Carpio, Lope Félix de: Dorotea
3026;Vasconcelos, Jorge Ferreira de: Eufrosina
427;Bodmer, Johann Jakob: Wilhelm von Oranse in zwey Gesängen
8715;Swinden, Jan Hendrik van: Lijkrede op Pieter Nieuwland
4357;Tieck, Ludwig: Lebens-Elemente
426;Müller, Christoph Heinrich: Samlung deutscher Gedichte aus dem XII., XIII. und XIV. Jahrhundert
4359;Novalis: An Tieck
12668;Brockhaus, Hermann: Vorlesungen
8718;Stuart, Maria: (Gedichte)
19268;Iwain, ein Heldengedicht vom Ritter Hartmann, der nächst um die Zeiten K. Friedrichs des Rothbarts lebte
21588;Jansen, Hendrik: De lʼinvention de lʼimprimerie
19269;Benecke, Georg Friedrich (Hg.): Minnelieder
21589;Debure, Guillaume-François: Bibliothèque instructive ou Traité de la connaissance des livres rares et singuliers
4370;Wilken, Caroline: Zeichnung von Auguste Böhmer
21587;Jansen, Hendrik: Essai sur lʼorigine de la gravure en bois
21584;Hérissant, Louis-Théodore: Observations historiques sur la littérature allemande
4375;Kronos. Ein Archiv der Zeit
19265;Bruns, Paul Jakob (Hg.): Romantische und andere Gedichte in Altplattdeutscher Sprache aus einer Handschrift der Akademischen Bibliothek zu Helmstädt
4374;Schlegel, Friedrich von: Der welke Kranz
21582;Ernesti, Johann Heinrich Gottfried: Die wohleingerichtete Buchdruckerei
4376;Röschlaub, Andreas: (Cousine)
3045;Lütkemüller, Samuel Christian: Proben einer neuen Übersetzung des Orlando furioso in reimfreien jambischen Stanzen
3046;Schlegel, August Wilhelm von: Auf Bonaparte
3044;Gries, Johann Diederich: (Gedicht an Auguste Böhmer)
3041;Vega Carpio, Lope Félix de: EI testimonio vengado
3042;Brachmann Louise: Laidion
3040;Vega Carpio, Lope Félix de: La comedia del molino
431;Ayrer, Jakob: Opus Theatricum
3038;Vega Carpio, Lope Félix de: La Escolastica zelosa
433;Degen, Johann: Bambergisches Gesangbuch
3039;Vega Carpio, Lope Félix de: La amistad pagada
3036;Vega Carpio, Lope Félix de: Nacimiento de Urson y Valentin
3037;Vega Carpio, Lope Félix de: El casamiento en la muerte y hechos de Bernardo del Carpio
21580;Doppelmayr, Johann Gabriel: Historische Nachricht von den Nürnbergischen Mathematicis und Künstlern
4368;Pérez de Hita, Ginés: Historia de las guerras civiles den Granada
5699;Tibullus, Albius: Sehnsucht nach Frieden [Ü: Karl Franz Christian Wagner]
8725;Buttlar, Augusta von: (Das Kind von Henry Brougham)
12630;Papencordt, Felix: De Atomicorum doctrina commentationis specimen primum
4367;Süvern, Johann Wilhelm: Wiedergeburt; im Herbste 1800
8723;Bernhardi, August Ferdinand: Tieck, Ludwig: Leben und Tod der heiligen Genoveva (Rezension)
4369;Schelling, Friedrich Wilhelm Joseph von: Briefe über Dogmatismus und Kritizismus
8728;Buttlar, Augusta von: (Porträt von Konstantin von Ludolf)
8727;Buttlar, Augusta von: (Eine Tochter von Rudolph Ackermann)
4382;Asinari die Camerano, Federico: La Gismonda
19279;Nyerup, Rasmus: Symbolae ad litteraturam Teutonicam antiquiorem
21597;Schlegel, August Wilhelm von: Idées sur l’Avenir de la France
20264;Klopstock, Friedrich Gottlieb: Selma und Selmar
19275;Oberlin, Jeremias Jacob (Hg.): Bonerii Gemma
19276;Oberlin, Jeremias Jacob (Hg.): Diss. de poetis Alsaticis eroticis medii aevi
4388;Beaumarchais, Pierre Augustin Caron de: Eugenie
21593;Journal zur Kunstgeschichte und zur allgemeinen Literatur
19278;Adelung, Johann Christoph: Jacob Püterich von Reicherzhausen
21594;Schlegel, August Wilhelm von: La Proclamation aux Habitants de Holstein
3056;Brachmann, Louise: (Sonett auf Sidonie von Hardenbergs Genesung)
3057;Schlegel, August Wilhelm von: Ewige Jugend
3054;Schlegel, August Wilhelm von: Die Stunde vor dem Abschiede
3053;Brachmann, Louise: An Aug. Wilh. Schlegel
3050;Bernhardi, August Ferdinand: (Aufsatz)
4380;Schlegel, August Wilhelm von: Leonardo da Vinci
3051;Schlegel, August Wilhelm von: An Garlieb (Helwig) Merkel
441;Schlegel, Friedrich von: Zur Physik
443;Schlegel, Friedrich von: Gedichte
442;Schlegel, Friedrich von: Vom Verhältnis der Philosophie zur Physik
447;Tieck, Christian Friedrich: Werke
3048;Gracián y Morales, Baltasar: Werke
21591;Mémoires de l&amp;#039;Institut national des sciences et arts. Littérature et beaux arts
8736;Buttlar, Augusta von: (Marie Antoinette mit ihren Kindern, Kopie)
12646;Dilschneider, Johann Joseph: Verslehre der deutschen Sprache
12645;Godtschalck, Georg Moritz: Pfingst-Geschenk, oder das Leben Jesu Christi von seiner Geburt bis zu seiner Himmelfahrt
8751;Goethe, Johann Wolfgang von: Tancred
8750;Goethe, Johann Wolfgang von: Jery und Bätely
19247;Schlegel, August Wilhelm von: Neoptolemus an Diokles
21564;Corpus Byzantinae historiae
19249;Calderón de la Barca, Pedro: Comedias del celebre poeta español
4397;Goethe, Johann Wolfgang von: Die Weissagungen des Bakis
19243;Rémusat, Abel: Recherches sur les langues tartares ou mémoires sur différents points de la grammaire et de la littérature des Mandchous, des Mongols, des Onigoours et des Tibétains
8753;Bury, Friedrich: Portrait von Ivanovna Baryatinskaya Tolstoy
19244;Humboldt, Wilhelm von: Prüfung der Untersuchungen über die Urbewohner Hispaniens vermittelst der Vaskischen Sprache
4399;Schröder, Friedrich Ludwig: Der Vetter in Lissabon
4398;Babo, Joseph Marius von: Die Mahler
19245;Klaproth, Heinrich Julius: Verzeichniss der chinesischen und mandshuischen Bücher und Handschriften der Königlichen Bibliothek zu Berlin
21561;The Courier
3067;Schlegel, August Wilhelm von: Die Leiden des Persiles und der Sigismunda
3068;Schlegel, August Wilhelm von: Don Quixote de la Mancha
3065;Schlegel, August Wilhelm von: Galatea
3064;Schlegel, August Wilhelm von: Sein Leben
450;Fouqué, Friedrich de La Motte-: Romanzen vom Thale Ronceval
21569;Cuspianus, Johannes: De caesaribus atque imperatoribus romanis
3070;Schlegel, August Wilhelm von: Licht und Liebe
21578;Lambeck, Peter: Commentarii de Augustissima Bibliotheca Caesarea Vindobonensi
3071;Schlegel, August Wilhelm von: Die Brüder
21576;Götze, Johann Christian: Die Merckwürdigkeiten der Königlichen Bibliothek zu Dreßden
6101;Shakespeare, William: Cymbeline [Ü: Georg Wilhelm Kessler]
21574;Köhler, Johannn David: Disquisitio de inclyto libro poetico Theuerdank
19254;Leyden, John: Werke
8765;Tieck, Christian Friedrich: Schlegel, August Wilhelm von: Ion (Kostümentwürfe)
6102;Unger, Friederike Helene: Der junge Franzose und das deutsche Mädchen
20240;Ariosto, Ludovico: Roland der Wüthende ein Heldengedicht von Ludwig Ariost dem Göttlichen [Ü: Wilhelm Heinse]
19255;Colebrooke, Henry T.: On the Religious Ceremonies of the Hindus
3077;León, Luis de: Los nombres de Cristo
3074;Taschenbuch für Damen
3075;Brachmann Louise: Märchen (Werkplan)
3072;Schlegel, August Wilhelm von: Der heilige Sebastian
461;Kynosarges
20249;Rosenkranz, Karl: Handbuch einer allgemeinen Geschichte der Poesie
3073;Schlegel, August Wilhelm von: Sinnbilder
463;Bernhardi, August Ferdinand: Sprachlehre. Erster Theil: Reine Sprachlehre
462;Bernhardi, August Ferdinand: Sprachlehre
12626;Bucholtz, Franz Bernhard von: Zur Erinnerung an Friedrich von Schlegel (1829)
465;Schlegel, Friedrich von: Briefe auf einer Reise durch die Niederlande, Rheingegenden, die Schweiz, und einen Theil von Frankreich
464;Bernhardi, August Ferdinand: Sprachlehre. Zweyter Theil: Angewandte Sprachlehre
466;Schlegel, Friedrich von: Grundzüge der gotischen Baukunst
3069;Schlegel, August Wilhelm von: Die Reise auf den Parnass
8756;Casparson, Wilhelm Johann Christian Gustav: Ulrich von dem Türlin
12623;Lyra, Julius Wilhelm: Des Manuischen von Brigus verkündeten Gesetzbuches, erste Lection, die Schöpfungsurkunde der Brâhmanen enthaltend
3082;Villegas, Esteban Manuel de: Poesías Eróticas ó Amatorias
8771;Schadow, Gottfried: Büste von Johanna Henriette Rosine Meyer
3080;Polo, Gaspar Gil: Diana enamorada
8777;Bernhardi, Sophie: Lebensansicht
13001;Bulwer-Lytton, Edward: Pelham
8776;Kauer, Ferdinand: Das Donauweibchen
8775;Schiller, Friedrich: Lessing, Gotthold Ephraim: Nathan der Weise (Bearbeitung)
8774;Kotzebue, August von: Die französischen Kleinstädter
3089;Fiorillo, Johann Dominik: Geschichte der zeichnenden Künste von ihrer Wiederauflebung bis auf die neuesten Zeiten. Zweiter Band
3087;Schlegel, August Wilhelm von: Cervantes Saavedra, Miguel de: Don Quixote [Ü: Dietrich Wilhelm Soltau] (Rezension)
3088;Schlegel, August Wilhelm von: Abfertigung eines unwißenden Recensenten der schlegelschen Uebersetzung des Shakespeare
3085;Schlegel, Friedrich von: Über die Unverständlichkeit
3086;Cervantes Saavedra, Miguel de: Don Quijote [Ü: Dietrich Wilhelm Soltau]
472;Kālidāsa: Abhijñānaśākuntala
3084;Góngora y Argote, Luis de: Obras
477;Tieck, Christian Friedrich: Basrelief für Jacques Neckers Grabmal
479;Lanzi, Luigi Antonio: Saggio di lingua etrusca
13005;Hayward, Abraham: Schlegel, August Wilhelm von: Réflexions sur lʼetude des langues asiatiques, addressées à Sir James Mackintosh; suivies dʼune lettre a M. Horace Hayman Wilson (Ankündigung)
8769;Tieck, Christian Friedrich: Büste von Friederike Unzelmann (Bethmann)
8768;Kotzebue, August von: Das Zauberschloß
8784;Eschenmayer, Carl August von: Hufeland, Christoph Wilhelm von: System der praktischen Heilkunde (Rezension)
3092;Erlanger Litteratur-Zeitung
8783;Collin, Heinrich Joseph von: Coriolan
3090;Boccaccio, Giovanni: Ameto
8788;Bernhardi, August Ferdinand: Hermann, Gottfried: Handbuch der Metrik (Rezension)
6123;Suetonius Tranquillus, Gaius: Divus Augustus
8787;Schleiermacher, Friedrich: Schelling, Friedrich Wilhelm Joseph von: Vorlesungen über die Methode des academischen Studium (Rezension)
8786;Dalberg, Wolfgang Heribert von: Julius Cäsar oder die Verschwörung des Brutus
3099;Süvern, Johann Wilhelm: Über Schillers Wallenstein in Hinsicht auf griechische Tragödie
8780;Voß, Johann Heinrich: Lyrische Gedichte
3096;Allgemeine Zeitung (Cotta)
3097;Bury, Friedrich: Portrait von Johann Wolfgang von Goethe
3095;Jahrbücher der Wissenschaft und Kunst für Deutschland (Zeitschriftenplan von August Wilhelm und Friedrich von Schlegel und Friedrich Schleiermacher)
6119;La Fontaine, Jean de: Fables, 1
8778;Reichardt, Johann Friedrich: Hercules Tod
8795;Shakespeare, William: Richard III. [Ü: August Wilhelm von Schlegel]
8793;Calderón de la Barca, Pedro: La aurora en Copacabana
8792;Calderón de la Barca, Pedro: Die Locken des Absalons [Ü: August Wilhelm von Schlegel] (Teilübersetzung)
6133;Schlegel, August Wilhelm von: Niobé et ses enfants
8791;Calderón de la Barca, Pedro: Los cabellos de Absalon
6128;Tacitus, Cornelius: Germania [Ü: Karl Ludwig von Woltmann]
6129;Hufeland, Christoph Wilhelm von: Makrobiotik oder die Kunst das menschliche Leben zu verlängern
8789;Schlegel, August Wihelm von: Artistische und literarische Nachrichten aus Rom
6141;Fraser, James Baillie: Views in the Himala Mountains
6142;Humboldt, Alexander von: De distributione geographica plantarum, secundum coeli temperiem et altitudinem montium
6143;Humboldt, Alexander von; Bonpland, Aimé: Voyage aux régions équinoxiales du Nouveau Continent
6144;Humboldt, Alexander von: Vues des Cordillères et monumens des peuples indigènes de l’Amérique
6146;Raynouard, François-Just-Marie: Éléments de la Grammaire de la langue romane avant l’an 1000, précédés des recherches sur l’origine et la formation de cette langue
6148;Bayern: Verfassung (1818)
6139;Cockerell, Charles Robert: Une feuille dessinée et gravée par luimême
12592;Elias, Wilhelm: Gedichte
6158;Molière: Monsieur de Pourceaugnac
6159;Kotzebue, August von: Rochus Pumpernickel auf eine andere Manier
12598;Ferrer, Joaquín María de (Hg.): Biblioteca de clásicos españoles, impresa bajo el cuidado de D. Joaquin Maria Ferrer
6149;Frankreich: Verfassung (1814)
12596;Sachs, Hans: Heinz Widerporst
12595;Döbel, Heinrich Willhelm: Jäger-Practica oder Der wohlgeübte und erfahrne Jäger
12599;Ripa, Cesare: Iconologia
6164;Neue allgemeine deutsche Bibliothek
6165;Shakespeare, William: König Lear [Ü: Johann Joachim Eschenburg]
6166;Shakespeare, William: Titus Andronikus [Ü: Johann Joachim Eschenburg]
6167;Shakespeare, William: Schauspiele [Ü: Johann Joachim Eschenburg]
6168;Schlegel, August Wilhelm von: Allgemeine Geschichte (Bonn WS 1819/1820)
6169;Schlegel, August Wilhelm von: De studiis academicis recte instituendis (Bonn WS 1819/1820)
6160;Kotzebue, August von: Pachter Feldkümmel von Tippelskirchen
9202;Schick, Gottlieb: Christus
9201;Tieck, Christian Friedrich: Mater Dolorosa (verschollen)
12572;Apuleius, Madaurensis: Metamorphoses
12570;Stein von Rosette
12576;Hesychius, Alexandrinus: Heychii Lexicon cum notis doctorum virorum integris
12574;Hesychius, Alexandrinus: Lexicon
12579;Athenaeus, Naucratites: Deipnosophistae
9213;Tieck, Christian Friedrich: Zeichnung zu Ludwig Tiecks &amp;quot;Kaiser Octavianus&amp;quot;
9212;Tieck, Christian Friedrich: Porträt von Anne Louise Germaine de Staël-Holstein
6189;Bohlen, Peter von: Bhartriharis Sententiae et carmen quod chauri nomine circumfertur eroticum (1833)
12580;Herakleides von Syrakus
9214;Lessing, Gotthold Ephraim: Vermischte Schriften
3905;Shakespeare, William: Dramatische Werke [Ü: August Wilhelm von Schlegel, ergänzt und erläutert von Ludwig Tieck] Bd. 1
3907;Schlegel, August Wilhelm von: Anmerkungen zu Tiecks Anmerkungen
3906;Shakespeare, William: King Henry the Fourth
3909;Schlegel, Johann Carl Fürchtegott: Kirchen- und Reformationsgeschichte von Norddeutschland und den Hannöverischen Staaten
